,0
1207,
1208,dat ancient grains
1209,
1210,wow  ire show looks amazing
1211,idea
1212, wow
1213,kinda reminds study alex found back testing psychedelics different mammals mistakenly thought dosage scaled linearly accidentally oded elephant
1214,whoa looking real nice
1215,granite
1216,nice
1217,specs warlock kind rent asking
1218,damn k br east somerville
1219,massachusetts really flipping dick nowadays
1220,retarded
1221,
1222,
1223,anyone else drink oblivion watching country go shitter tonight
1224, actually happening
1225,interdimensional cable dimension two actual turd sandwiches finalists presidency
1226,hold lets let see goes
1227,
1228,fucking circus right hilary trying desperately seem relatable trump straight even forming intelligible english sentences
1229,pure agony
1230,wish better charisma pushing around know people eating even though nothing says factual makes sense
1231,nope gonna step big time
1232,
1233,
1234,imagining
1235,getting advice diversify bonds
1236,
1237,recommend watching recent john oliver special financial advisors pick one lots deception conflicts interest industry
1238, next level adult shit
1239,wanna smoke weed play xbox listen relevant buzzbands ever
1240,https youtube com watch ebc anypxkogt rzqukxaj aoq fot qbgymy loshr antyvuvvhghsuzxoiqfjmq jisihywx jtqyf rnsmvbrewp qcg v gvzspet zy
1241,https www google com amp www forbes com sites davidmarotta fee financial planner whats difference amp client safari
1242,close family friend financial advisor mostly know subtleties
1243,
1244, nice
1245,
1246,slip right
1247,maybe khatmandu bob seger
1248,sure itunes broken napalm death
1249,
1250,go grab nalgene
1251,let power hour
1252,
1253,ha love
1254, dunno really know whether harder easier artists earn living today probably easier years ago least distributors caught technology yet
1255,gets complicated whenever small number ppl control distribution something though basically drive price means getting product sold hard say whether stream really worth artist paid
1256,depends beliefs capitalism one true god america
1257,fyi new tycho album dropped
1258,man next level shit loving
1259,fondling em
1260,related https mobile twitter com guyinyourmfa status
1261,
1262, really pretty chill
1263,complain
1264,alex u defending bro pulling detox ph
1265,cool next month october november
1266,cool hang wait shit drop
1267,
1268, wut
1269,weird couple spotify playlists genre pretty much info web maybe trying invent genres
1270,k additional months life shit cheap
1271,seems  bad investment
1272,cashing universal human fear mortality dark
1273,say dude car
1274,whole world gone crazy one gives shit rules
1275,
1276,
1277,
1278,
1279,sweet potato
1280,stop stop
1281,incredible
1282,deepdream stuff nightmares
1283,delicious
1284,sold sounds delicious
1285,haters gonna hate
1286,oatmeal big germany summer canada german guy came cafe tried order oatmeal disappointed said
1287,
1288,bagels breakfast sandwiches great gets little old
1289,sure team older side two guys close age rent everyone else owns homes burbs
1290, dunno probably tough call seems  property values could climb way higher gentrification expands east somerville
1291,give er ol pump n dump
1292,nice
1293,wow old building worth shy mil bought k
1294,also  bunch kelly
1295,ha confirm
1296,someone used wfh daily
1297,nothin  gettin paid beat meat
1298,
1299,
1300, trump really fucked gop even glenn beck started telling people vote hillary kind amusing watch chaos ensue
1301,great place raise family
1302,think excise tax prorated paid remaining part year
1303,far know excise tax pay vehicle sales tax
1304,guys watching gave first debate
1305, last time watched ended drinking entire bottle wine unintentionally
1306,worth trauma
1307,
1308,know
1309,accurate summary workin business factory https mobile twitter com iamdevloper status video
1310, also  boss lonely island video
1311,gaze window happy people wish  considering opening bar
1312,exactly
1313, kayak people bringing kids trick treat office
1314,
1315,concord office
1316,cambridge younger
1317, everyone concord talks maintaining lawns houses caring children pretty riveting stuff
1318,one coworkers legit started sentence lunch sunday thatching lawn
1319,wanted  sounds awful
1320,
1321, removing dead parts think
1322,hang garage
1323,know nice little sunday
1324, waste time energy
1325,imagine make decent money buy something within means would expensive pay someone
1326,yard smallish
1327,
1328,back yard courtney dads house pretty cool think technically mowed basically moss natural forest ground fertilizing watering needed
1329,let nature thang
1330, bullshit
1331,
1332,
1333,
1334,spelt flour ancientgrains
1335,snatch abandoned mill buildings primo converted loft space
1336,lofts kennys house
1337,nothing says hip  remnants human exploitation misery
1338,actually went hip restaurant czech republic former underground dungeon
1339,
1340,google auschwitz
1341,qed bitchessss
1342,https imgur com savgjpb gif
1343,lemme know done call get wet girls
1344,
1345,thing jig french tickler
1346,strained hip flexor pretty bad going full retard hiking summer fun
1347,think direction damage yes true told sitting much delay recovery stand half day usually
1348,
1349,one guy office standing yoga poses desk fuckin around
1350,
1351, decision tree great
1352,yoga guy wearing full beekeeper suit today office halloween
1353,
1354, pretty much happening
1355,dat life doe
1356,sorry timmy presents christmas year
1357,ha
1358,aw man people brining kids gotta get
1359, really makes nostalgic days workin startup bunch effing twenty somethings chillin hard listening bleep bloops freestyle rapping committing dui motor scooters
1360,eh mines high since kid prob worth worrying might die pulling carpet shelf gets
1361,
1362,ha
1363,
1364,forgot
1365,
1366,jesus
1367,materials science pretty cool magnets shit overheard halloween party
1368,
1369, pretty remarkable
1370,damn looks amazing someday
1371, nope
1372,
1373,ha
1374,still working renovations
1375,workin hard usual
1376, man gotta really  kenny g blast loud neighbors hear
1377,wonder use kenny g torture guantanamo
1378,would love see actually going person apartment imaging depraved drug fueled sex orgy
1379,ha
1380,sometimes listen rap making bread maybe give ol kg try
1381,
1382,trying keep real homies struggle
1383,
1384,flipping  physically
1385,oh boy
1386,zany youths
1387,game even win still lose
1388,overhead old guy hallway office building talking phone literally said exact sentence
1389,know  obama administration blatantly discriminated christians filled team muslims instead emails prove
1390,makeamericagreatagain
1391,thank god
1392,imagine living life delusional state sincerely believed stuff  true kind makes slightly sympathetic crazy conservative people  really believed would freaking reminds took cs math studying formal logic prof saying politics basically making logical fallacies basically promote conclusions valid based set premises usually people question validity premises difficult
1393,yep
1394,heard hoes get real nasty club applebee
1395,realized dave alex birthdays last month totally dropped ball badfriend
1396,
1397,comin real quick
1398,ok though bc alex dave basically years old whole lives
1399,nice
1400,getting close done
1401,sheeutt nice
1402,wait see sick ass findings
1403,
1404,
1405,free mustache rides
1406,
1407,
1408,
1409,
1410,know
1411,shit crazy boston slowly catching time move detroit
1412,wheels bus go round round
1413,
1414,believe election years ago remember waiting line outside eo smith
1415,
1416,also think time accidentally voted sex marriage ct
1417,really noobsauced one
1418,mass might pass recreational maryjane maybe diversify artisan hydro dank
1419,handcrafted bearded guy plaid
1420,yup
1421,ballot measures ct according google
1422,better trek ass eo smith
1423,maybe grab froyo storrs downtown afterward
1424,would love see kind set hood gotta total nightmare probably one copy ms access database single machine
1425,way
1426,wow
1427,tax dollars hard work
1428,
1429,courtney workin eu citizenship dat backup plan
1430, upload cloud bro
1431,wanna lay low chill cloud ever
1432,think new england secede become canadian provence canada mad chill
1433,justin trudeau
1434,man need good news shit going south fast
1435,gonna uge bigly
1436,might well enjoy auth bleep bloops world burns ground around us
1437,stock market lookin good
1438,bout start stuffing mattress
1439,
1440,yep least buy vape smoke oblivion country falls apart
1441,deafeningly quiet business factory right
1442,crazy wrong polls predictions people never even considered actual possibility even process
1443,aggregated polls hillary win chance less week prediction markets around pm last night
1444,
1445,seems takeaway really failed court blue collar workers dems historically basically frustration outweighed reservations trump bigotry
1446,bernie would done better demographic
1447,think could possibly ignorant hateful gotta put food table forces make certain choices le sigh
1448, silver lining going force parties really reevaluate shit hopefully get much better candidates next time around
1449, good point bill burr said lanes opening highway
1450,drive tank work shoot bald eagle face ah plenty em
1451,well least gay marriage already legalized get taken away feel really bad courtney though bc works reproductive health whole company could basically get defunded
1452,feel bad women general
1453,even repeal able point imagine really opposes religious
1454,kinda assumed stance get votes
1455,think gonna donate whatever proceeds get trump tax cuts women health naacp
1456,assuming get tax cuts better least get exchange endure imbecile years
1457,
1458,pretty awkward around people trying talk without really talking
1459,kind wandering around sad lost looks eye
1460,good points http huffpost com us entry us ad e b aac cde section us politics
1461,guy got elected actually went one grabbed em pussy guy sit oval office
1462, definitely guilty ass grabs back day specifically admist spring weekend mobs
1463,think social climate right hypersensitive stuff people fed men getting away harassing assaulting women understandable obviously black white huge difference grabbing someone butt raping someone  hope guys life get ruined also important recognize behavior wrong call people
1464, know even oppressed people succumb mob mentality
1465, think whole free trade automation thing similar problem gentrification unstoppable forces irreversible technically beneficial greater society long run process people get fucked question deal libertarian view bad adapt die opposite extreme luddites prevent change progress altogether neither really seems  good strategy
1466,
1467,
1468, classic billy boy
1469,niche magazines
1470,
1471,
1472,post gif whatsapp support
1473,ha amazing
1474,numb existential horror adulthood cheese banana https instagram com p bmp hxxf ag
1475, really takes happy place
1476, incredible
1477,
1478,attic known jim
1479,
1480,
1481,great gonna terrific let tell gonna gonna big league china china jobs big league great
1482,least trump probably cut taxes
1483,ha
1484,one thing know even matter hard ya try
1485,
1486,
1487,dunno find funny imagining dominos delivery car rolling driveway dead guy inside free pizza
1488,idea cars could unknowingly carting around dead people  one cuts go flip ur  oh shit dead guy
1489,
1490, artist https www instagram com chrissimpsonsartist hl en
1491,really brings weird
1492,
1493,
1494,million traffic study conducted one dude laptop
1495,brain balls bout get tickled
1496,
1497,
1498, nice
1499,dual laptops
1500,damn one dark description http www picturesthatigoneanddone com product david cameron washing wifes back
1501,ha wow fucking awesome
1502,guy bathroom stall straight taking business call pinching loaf
1503,
1504,nice
1505,nice
1506,ahbooooyah
1507, best luck wait blow nerd load catch glimpse findings
1508,office lottery pool
1509,ah
1510,time tie one holidays
1511,
1512,
1513,irony years probably kids  remember used cynical assholes drifting aimlessly thru life making fun people families ones dead inside ohwell
1514,cool dad listening cool dad bands
1515, real
1516,comfort price guess
1517,
1518,
1519,
1520,yep cranberry walnut
1521,
1522,game done changed
1523, really dialed think
1524,dave course nothing
1525,alright man haters gonna hate
1526,
1527,
1528,
1529,alex guys new years year
1530,
1531,kind time make shit
1532,another note worked whole life get point work whole life ouch
1533,tryin vibe wholesome kidz movie gotta hit rl hard
1534,
1535,good luck tomorrow wish could get someone record video
1536,woot woot way go cocco
1537,got smarter
1538,
1539,ha nice
1540,perfect postin x lot sippin keystone light ur bros
1541,http www theonion com graphic cool guy middle school still sporting phat pa
1542,
1543,sneaky
1544, good one
1545,http www theonion com article sad man tears bananas larger bunch
1546,done many times
1547,
1548,
1549,ha yup exactly
1550,know make lot money business first need see perform zip
1551,
1552, one friday
1553,
1554,
1555,cooked bake done let cool freeze air tight plastic wanna eat thaw pop oven min works really well
1556,ha
1557,true
1558,
1559,used steve love fridays
1560,ha good ol cindy byrne
1561,awesome though let trick making bombs
1562,
1563,saw rogue one good admiral akbar makes appearance alone makes worth
1564,classic popped newsfeed still amazing http www theonion com article bard college named nations dinner party schoo
1565,taco night
1566,john never cleaning dishes
1567,https hardsci wordpress com everything fucked syllabus
1568, saw
1569,japanese people still bringing weird hard ever
1570,
1571,workin hard usual eh ted
1572,
1573,jesus
1574,wow awesome congrats
1575,dc supposed cool
1576,technically post doc position
1577,
1578,
1579,baking new bread recipes gonna blow yalls minds planning bring bunch new years
1580, gonna flip dick taste buds
1581,could probably compute api 
